date,usa_weekly_s_avg_c,expected_usa_weekly_s_avg_c,shock_usa_weekly_s_avg_c,zscore_usa_weekly_s_avg_c,usa_weekly_w_avg_c,expected_usa_weekly_w_avg_c,shock_usa_weekly_w_avg_c,zscore_usa_weekly_w_avg_c
2020-01-05,5.120060519098039,2.9756841147142854,2.1443764043837534,1.0207626761304438,7.606762804851208,5.7015904294523425,1.9051723753988652,0.9196655911569765
2020-01-12,4.330669668535014,2.0174956915306255,2.313173977004389,1.0114672487824323,7.475659195461074,4.716652724455296,2.7590064710057787,1.2294350577727646
2020-01-19,2.936236990730812,0.8393959928453033,2.0968409978855087,0.6799219992375887,6.725653480553754,3.827359247179462,2.8982942333742914,0.9488292461318147
2020-01-26,1.9194418932717088,0.9684692838559757,0.950972609415733,0.30663909115351107,4.476106626163041,3.656231021451363,0.8198756047116782,0.2526200044519723
2020-02-02,3.914364909585434,2.328058284736788,1.5863066248486462,0.7460394475520831,6.397632157284136,4.969513635608773,1.428118521675363,0.7952306662234807
2020-02-09,3.771682723075631,3.3565285214466853,0.4151542016289458,0.1316720404331439,6.560581939226203,6.317845367747853,0.24273657147834982,0.09623044115185622
2020-02-16,2.8982875631036413,2.247341241730299,0.6509463213733424,0.24470645623556805,6.016354488665272,5.211233909082288,0.8051205795829839,0.3421230344638706
2020-02-23,3.197674934173669,3.4805238482028478,-0.28284891402917856,-0.09489462955982006,6.170038821838249,6.5025712990654485,-0.3325324772271996,-0.11485198713946759
2020-03-01,4.439277346669468,6.464399886999534,-2.0251225403300657,-1.4235142883162595,6.940338219137046,8.802041552422393,-1.8617033332853472,-1.261993213578853
2020-03-08,7.861266205742297,7.013346569681793,0.8479196360605039,0.4718351084691793,9.859619865817637,9.393652272000704,0.46596759381693253,0.30577685915307634
2020-03-15,9.180080420084035,8.584177964164333,0.5959024559197026,0.25794624635282654,11.842556947897316,10.742417021221897,1.1001399266754195,0.5014243516107676
2020-03-22,8.625738586330533,8.882382493842156,-0.2566439075116236,-0.16932093886263783,11.065342077461594,11.136697859595396,-0.07135578213380178,-0.046702737787405246
2020-03-29,10.59609347022409,9.80173164969888,0.7943618205252108,0.5540484822200104,12.735578142019472,11.867752323512805,0.8678258185066667,0.6481523424423582
2020-04-05,9.68617857929972,11.056954587832868,-1.3707760085331486,-0.8551033438179472,11.950579910975124,13.266206327892293,-1.3156264169171692,-0.8062041706542418
2020-04-12,12.068064709159662,12.438182187485062,-0.3701174783253993,-0.21843051997569185,13.867162215307246,14.258670570936388,-0.3915083556291421,-0.27240874052250247
2020-04-19,8.897622324546218,12.161476238406628,-3.2638539138604106,-1.6209301070385964,11.134412254603133,14.134800571043689,-3.0003883164405565,-1.5734576265530158
2020-04-26,12.707805554005605,14.197306245298785,-1.4895006912931805,-0.9007391367736982,14.503246789973534,15.748842356788472,-1.2455955668149379,-0.7843646993084079
2020-05-03,15.53109566302521,15.608384317600375,-0.07728865457516498,-0.08000285972603667,16.558578461167105,17.01350355899507,-0.45492509782796375,-0.37878963832852286
2020-05-10,13.291413069467788,16.567396506746032,-3.275983437278244,-1.6243076711644275,15.124054347816498,17.822911897050876,-2.6988575492343774,-1.5178553825686731
2020-05-17,15.72481076834734,18.412283618043887,-2.6874728496965474,-1.843995306796391,17.110792698532244,19.476589905576926,-2.3657972070446824,-1.6904946768768039
2020-05-24,17.679771102240895,18.4086226213352,-0.7288515190943059,-0.6638172241012448,18.73394444586041,19.528037887684263,-0.7940934418238541,-0.8366868226871201
2020-05-31,20.6271684929972,20.418256272066603,0.20891222093059625,0.21595473641043822,21.07181645778685,21.04322529996676,0.028591157820088142,0.03594263969116327
2020-06-07,22.550370854341736,22.160589285434174,0.3897815689075621,0.3476935115587454,22.87222495567786,22.633456178237967,0.2387687774398941,0.2265943132904669
2020-06-14,21.8120715140056,22.647707585434173,-0.8356360714285742,-0.5936571810381684,22.804065926557573,23.27773513224873,-0.4736692056911558,-0.3938245467960849
2020-06-21,22.300925400560224,23.295940551820728,-0.9950151512605032,-0.8968531522686454,22.442574756213208,23.790381099586554,-1.347806343373346,-0.9932117566070457
2020-06-28,23.96316857703081,24.32455519439776,-0.36138661736695,-0.8971523298589487,24.05050845097642,24.61330720093157,-0.5627987499551494,-0.9756234348577083
2020-07-05,24.61570133053221,24.639572752941174,-0.023871422408962673,-0.08300237855787415,25.14280050579341,25.069575427899743,0.07322507789366739,0.20761205224968976
2020-07-12,25.73849519887955,25.441022214845937,0.29747298403361455,0.5279156551925683,26.22174027279623,25.650992579519446,0.5707476932767825,1.0312295243869039
2020-07-19,25.7494603977591,25.580531965266108,0.1689284324929936,0.1928952166340243,25.949370859160563,25.789981359952854,0.15938949920770895,0.1984323025977348
2020-07-26,25.81768537815126,25.40536516302521,0.41232021512605144,0.6477187889429165,25.677246839661667,25.544119085198368,0.13312775446329894,0.19861781620796615
2020-08-02,25.670573983193275,25.26825260952381,0.40232137366946574,0.3890856661338482,25.78977201173368,25.530051123741448,0.25972088799223414,0.28537761150063945
2020-08-09,24.396116691876752,24.612071436414567,-0.2159547445378145,-0.3484661483454315,24.527387534393768,25.157893408252228,-0.6305058738584606,-1.2542675218407169
